,Date, Close/Last, Volume, Open, High, Low
875,09/06/2016,107.7,26645130, $107.9, $108.3, $107.51
876,09/02/2016,107.73,26393770, $107.7, $108, $106.82
877,09/01/2016,106.73,26675250, $106.14, $106.8, $105.62
878,08/31/2016,106.1,31639010, $105.66, $106.5699, $105.64
879,08/30/2016,106.0,24817940, $105.8, $106.5, $105.5
880,08/29/2016,106.82,24900130, $106.62, $107.44, $106.29
881,08/26/2016,106.94,27744300, $107.41, $107.95, $106.31
882,08/25/2016,107.57,25001730, $107.39, $107.88, $106.68
883,08/24/2016,108.03,23606240, $108.565, $108.75, $107.68
884,08/23/2016,108.85,21236850, $108.59, $109.32, $108.53
885,08/22/2016,108.51,25784420, $108.86, $109.1, $107.85
886,08/19/2016,109.36,25108890, $108.77, $109.69, $108.36
887,08/18/2016,109.08,21918340, $109.23, $109.6, $109.02
888,08/17/2016,109.22,25328680, $109.1, $109.37, $108.34
889,08/16/2016,109.38,33754680, $109.63, $110.23, $109.21
890,08/15/2016,109.48,25704330, $108.14, $109.54, $108.08
891,08/12/2016,108.18,18648700, $107.78, $108.44, $107.78
892,08/11/2016,107.93,27460070, $108.52, $108.93, $107.85
893,08/10/2016,108.0,23839880, $108.71, $108.9, $107.76
894,08/09/2016,108.81,26296260, $108.23, $108.94, $108.01
895,08/08/2016,108.37,28010430, $107.52, $108.37, $107.16
896,08/05/2016,107.48,39546610, $106.27, $107.65, $106.18
897,08/04/2016,105.87,26781730, $105.58, $106, $105.28
898,08/03/2016,105.79,30148360, $104.81, $105.84, $104.77
899,08/02/2016,104.48,33770220, $106.05, $106.07, $104
900,08/01/2016,106.05,38018910, $104.41, $106.15, $104.41
901,07/29/2016,104.21,27697970, $104.19, $104.55, $103.68
902,07/28/2016,104.34,38771840, $102.83, $104.45, $102.82
903,07/27/2016,102.95,92143920, $104.265, $104.35, $102.75
904,07/26/2016,96.67,53454620, $96.82, $97.97, $96.42
905,07/25/2016,97.34,40290580, $98.25, $98.84, $96.92
906,07/22/2016,98.66,28218240, $99.26, $99.3, $98.31
907,07/21/2016,99.43,32690080, $99.83, $101, $99.13
908,07/20/2016,99.96,26219110, $100, $100.46, $99.735
909,07/19/2016,99.87,23766360, $99.56, $100, $99.34
910,07/18/2016,99.83,36464530, $98.7, $100.13, $98.6
911,07/15/2016,98.78,30031410, $98.92, $99.3, $98.5
912,07/14/2016,98.79,38885980, $97.39, $98.99, $97.32
913,07/13/2016,96.87,25879680, $97.41, $97.67, $96.84
914,07/12/2016,97.42,24129530, $97.17, $97.7, $97.12
915,07/11/2016,96.98,23317990, $96.75, $97.65, $96.73
916,07/08/2016,96.68,28877500, $96.49, $96.89, $96.05
917,07/07/2016,95.94,24460850, $95.7, $96.5, $95.62
918,07/06/2016,95.53,30877540, $94.6, $95.66, $94.37
919,07/05/2016,94.99,27553750, $95.39, $95.4, $94.46
920,07/01/2016,95.89,25982080, $95.49, $96.465, $95.33
921,06/30/2016,95.6,35783320, $94.44, $95.77, $94.3
922,06/29/2016,94.4,36505420, $93.97, $94.55, $93.63
923,06/28/2016,93.59,40387960, $92.9, $93.66, $92.14
924,06/27/2016,92.04,45595680, $93, $93.05, $91.5
925,06/24/2016,93.4,75219710, $92.91, $94.655, $92.65
926,06/23/2016,96.1,32042290, $95.94, $96.29, $95.25
927,06/22/2016,95.55,29124140, $96.25, $96.89, $95.35
928,06/21/2016,95.91,35407050, $94.94, $96.35, $94.676
929,06/20/2016,95.1,34355970, $96, $96.57, $95.03
930,06/17/2016,95.33,60793260, $96.62, $96.65, $95.3
931,06/16/2016,97.55,31251870, $96.45, $97.75, $96.07
932,06/15/2016,97.14,29373050, $97.82, $98.41, $97.03
933,06/14/2016,97.46,31890740, $97.32, $98.475, $96.75
934,06/13/2016,97.34,37708360, $98.69, $99.12, $97.1
935,06/10/2016,98.83,31672220, $98.53, $99.3457, $98.48
936,06/09/2016,99.65,26575570, $98.5, $99.99, $98.46
937,06/08/2016,98.94,20839950, $99.02, $99.56, $98.68
938,06/07/2016,99.03,22378380, $99.25, $99.87, $98.96
939,06/06/2016,98.63,23265200, $97.99, $101.89, $97.55
940,06/03/2016,97.92,28487570, $97.79, $98.27, $97.45
941,06/02/2016,97.72,40170200, $97.6, $97.84, $96.63
942,06/01/2016,98.46,29139100, $99.02, $99.54, $98.33
943,05/31/2016,99.86,42268040, $99.6, $100.4, $98.82
944,05/27/2016,100.35,36299460, $99.44, $100.47, $99.245
945,05/26/2016,100.41,56293490, $99.68, $100.73, $98.64
946,05/25/2016,99.62,38258300, $98.67, $99.74, $98.11
947,05/24/2016,97.9,35074380, $97.22, $98.09, $96.84
948,05/23/2016,96.43,37977020, $95.87, $97.19, $95.67
949,05/20/2016,95.22,31834020, $94.64, $95.43, $94.52
950,05/19/2016,94.2,30417880, $94.64, $94.64, $93.57
951,05/18/2016,94.56,42009830, $94.16, $95.21, $93.89
952,05/17/2016,93.49,46858910, $94.55, $94.7, $93.01
953,05/16/2016,93.88,61192340, $92.39, $94.39, $91.65
954,05/13/2016,90.52,44223040, $90, $91.67, $90
955,05/12/2016,90.34,76183460, $92.72, $92.78, $89.47
956,05/11/2016,92.51,28641180, $93.48, $93.57, $92.46
957,05/10/2016,93.42,33653020, $93.33, $93.57, $92.11
958,05/09/2016,92.79,32895650, $93, $93.77, $92.59
959,05/06/2016,92.72,43665160, $93.37, $93.45, $91.85
960,05/05/2016,93.24,35850220, $94, $94.07, $92.68
961,05/04/2016,94.19,40984160, $95.2, $95.9, $93.82
962,05/03/2016,95.18,56770080, $94.2, $95.74, $93.68
963,05/02/2016,93.64,47844490, $93.965, $94.08, $92.4
964,04/29/2016,93.74,68388840, $93.99, $94.72, $92.51
965,04/28/2016,94.83,82107120, $97.61, $97.88, $94.25
966,04/27/2016,97.82,114436300, $96, $98.71, $95.68
967,04/26/2016,104.35,52979780, $103.91, $105.3, $103.91
968,04/25/2016,105.08,27997990, $105, $105.65, $104.51
969,04/22/2016,105.68,33655810, $105.01, $106.48, $104.62
970,04/21/2016,105.97,31416910, $106.93, $106.93, $105.52
971,04/20/2016,107.13,30576980, $106.64, $108.09, $106.06
972,04/19/2016,106.91,32340620, $107.88, $108, $106.23
973,04/18/2016,107.48,60784920, $108.89, $108.95, $106.94
974,04/15/2016,109.85,46873670, $112.11, $112.3, $109.73
975,04/14/2016,112.1,25364920, $111.62, $112.39, $111.33
976,04/13/2016,112.04,32771760, $110.8, $112.34, $110.8
977,04/12/2016,110.44,27150570, $109.34, $110.5, $108.66
978,04/11/2016,109.02,29357940, $108.97, $110.61, $108.83
979,04/08/2016,108.66,23553790, $108.91, $109.77, $108.17
980,04/07/2016,108.54,31735810, $109.95, $110.42, $108.121
981,04/06/2016,110.96,26178840, $110.23, $110.98, $109.2
982,04/05/2016,109.81,26560420, $109.51, $110.73, $109.42
983,04/04/2016,111.12,37322930, $110.42, $112.19, $110.27
984,04/01/2016,109.99,25820460, $108.78, $110, $108.2
985,03/31/2016,108.99,25763840, $109.72, $109.9, $108.88
986,03/30/2016,109.56,45547590, $108.65, $110.42, $108.6
987,03/29/2016,107.68,31154910, $104.89, $107.79, $104.88
988,03/28/2016,105.19,19354440, $106, $106.19, $105.06
989,03/24/2016,105.67,25568350, $105.47, $106.25, $104.89
990,03/23/2016,106.13,25686350, $106.48, $107.07, $105.9
991,03/22/2016,106.72,32345430, $105.25, $107.29, $105.21
992,03/21/2016,105.91,35454230, $105.93, $107.65, $105.1401
993,03/18/2016,105.92,43607120, $106.34, $106.5, $105.19
994,03/17/2016,105.8,34394830, $105.52, $106.47, $104.96
995,03/16/2016,105.97,38236730, $104.61, $106.31, $104.59
996,03/15/2016,104.58,40026250, $103.96, $105.18, $103.85
997,03/14/2016,102.52,25058280, $101.91, $102.91, $101.78
998,03/11/2016,102.26,27368840, $102.24, $102.28, $101.5
999,03/10/2016,101.17,33490630, $101.41, $102.24, $100.15
1000,03/09/2016,101.12,27148530, $101.31, $101.58, $100.27
1001,03/08/2016,101.03,31538710, $100.78, $101.76, $100.4
1002,03/07/2016,101.87,35890740, $102.39, $102.83, $100.96
1003,03/04/2016,103.01,46026600, $102.37, $103.75, $101.37
1004,03/03/2016,101.5,36884490, $100.58, $101.7099, $100.45
1005,03/02/2016,100.75,33136130, $100.51, $100.89, $99.64
1006,03/01/2016,100.53,50303500, $97.65, $100.77, $97.42
1007,02/29/2016,96.69,35131460, $96.86, $98.23, $96.65
1008,02/26/2016,96.91,28949760, $97.2, $98.0237, $96.58
1009,02/25/2016,96.76,27526040, $96.05, $96.76, $95.25
1010,02/24/2016,96.1,36192150, $93.98, $96.38, $93.32
1011,02/23/2016,94.69,31851180, $96.4, $96.5, $94.55
1012,02/22/2016,96.88,34240470, $96.31, $96.9, $95.92
1013,02/19/2016,96.04,35290570, $96, $96.7599, $95.8
1014,02/18/2016,96.26,38866100, $98.84, $98.89, $96.091
1015,02/17/2016,98.12,44811800, $96.67, $98.21, $96.15
1016,02/16/2016,96.64,48032600, $95.02, $96.85, $94.61
1017,02/12/2016,93.99,40323020, $94.19, $94.5, $93.01
1018,02/11/2016,93.7,49979700, $93.79, $94.72, $92.59
1019,02/10/2016,94.27,42288790, $95.92, $96.35, $94.1
1020,02/09/2016,94.99,44282560, $94.29, $95.94, $93.93
1021,02/08/2016,95.01,53920550, $93.13, $95.7, $93.04
1022,02/05/2016,94.02,46315620, $96.52, $96.92, $93.69
1023,02/04/2016,96.6,46418230, $95.86, $97.33, $95.19
1024,02/03/2016,96.35,45870130, $95, $96.84, $94.08
1025,02/02/2016,94.48,37190500, $95.42, $96.04, $94.28
1026,02/01/2016,96.43,40814360, $96.47, $96.71, $95.4
1027,01/29/2016,97.34,64332440, $94.79, $97.34, $94.35
1028,01/28/2016,94.09,55622370, $93.79, $94.52, $92.39
1029,01/27/2016,93.42,133059000, $96.04, $96.6289, $93.34
1030,01/26/2016,99.99,71937310, $99.93, $100.88, $98.07
1031,01/25/2016,99.44,51529980, $101.52, $101.53, $99.21
1032,01/22/2016,101.42,65648660, $98.63, $101.46, $98.37
1033,01/21/2016,96.3,52099200, $97.06, $97.88, $94.94
1034,01/20/2016,96.79,72274300, $95.1, $98.1897, $93.42
1035,01/19/2016,96.66,52960810, $98.41, $98.65, $95.5
1036,01/15/2016,97.13,79356010, $96.2, $97.71, $95.36
1037,01/14/2016,99.52,63000140, $97.96, $100.48, $95.74
1038,01/13/2016,97.39,62285770, $100.32, $101.19, $97.3
1039,01/12/2016,99.96,49046150, $100.55, $100.69, $98.8399
1040,01/11/2016,98.53,49687870, $98.97, $99.06, $97.34
1041,01/08/2016,96.96,70722000, $98.55, $99.11, $96.76
1042,01/07/2016,96.45,80742460, $98.68, $100.13, $96.43
1043,01/06/2016,100.7,68384270, $100.56, $102.37, $99.87
1044,01/05/2016,102.71,55583140, $105.75, $105.85, $102.41
1045,01/04/2016,105.35,67569090, $102.61, $105.368, $102
1046,12/31/2015,105.26,40885480, $107.01, $107.03, $104.82
1047,12/30/2015,107.32,25184090, $108.58, $108.7, $107.18
1048,12/29/2015,108.74,30912260, $106.96, $109.43, $106.86
1049,12/28/2015,106.82,26639930, $107.59, $107.69, $106.1807
1050,12/24/2015,108.03,13596680, $109, $109, $107.95
1051,12/23/2015,108.61,32618140, $107.27, $108.85, $107.2
1052,12/22/2015,107.23,32728460, $107.4, $107.72, $106.451
1053,12/21/2015,107.33,47507230, $107.28, $107.37, $105.57
1054,12/18/2015,106.03,96197190, $108.91, $109.52, $105.81
1055,12/17/2015,108.98,44654830, $112.02, $112.25, $108.98
1056,12/16/2015,111.34,56157370, $111.07, $111.99, $108.8
1057,12/15/2015,110.49,53168580, $111.94, $112.8, $110.35
1058,12/14/2015,112.48,64678220, $112.18, $112.68, $109.79
1059,12/11/2015,113.18,46810020, $115.19, $115.39, $112.851
1060,12/10/2015,116.17,29158640, $116.04, $116.94, $115.51
1061,12/09/2015,115.62,46301930, $117.64, $117.69, $115.08
1062,12/08/2015,118.23,34275420, $117.52, $118.6, $116.86
1063,12/07/2015,118.28,32063100, $118.98, $119.86, $117.81
1064,12/04/2015,119.03,57717870, $115.29, $119.25, $115.11
1065,12/03/2015,115.2,41511380, $116.55, $116.79, $114.22
1066,12/02/2015,116.28,33316990, $117.05, $118.11, $116.08
1067,12/01/2015,117.34,34806250, $118.75, $118.81, $116.86
1068,11/30/2015,118.3,38063130, $117.99, $119.41, $117.75
1069,11/27/2015,117.81,13046450, $118.29, $118.41, $117.6
1070,11/25/2015,118.03,21341960, $119.21, $119.23, $117.92
1071,11/24/2015,118.88,42747950, $117.33, $119.35, $117.12
1072,11/23/2015,117.75,32445680, $119.27, $119.73, $117.34
1073,11/20/2015,119.3,34135230, $119.2, $119.92, $118.85
1074,11/19/2015,118.78,43233950, $117.64, $119.75, $116.76
1075,11/18/2015,117.29,46559730, $115.76, $117.49, $115.5
1076,11/17/2015,113.69,27584020, $114.92, $115.05, $113.32
1077,11/16/2015,114.175,37979570, $111.38, $114.24, $111
1078,11/13/2015,112.34,45555300, $115.2, $115.57, $112.27
1079,11/12/2015,115.72,32461350, $116.26, $116.82, $115.65
1080,11/11/2015,116.11,45179400, $116.37, $117.42, $115.21
1081,11/10/2015,116.77,59029400, $116.9, $118.07, $116.061
1082,11/09/2015,120.57,33829290, $120.96, $121.81, $120.05
1083,11/06/2015,121.06,33009110, $121.11, $121.81, $120.62
1084,11/05/2015,120.92,39483400, $121.85, $122.69, $120.18
1085,11/04/2015,122.0,44829060, $123.13, $123.82, $121.62
1086,11/03/2015,122.57,45479260, $120.79, $123.49, $120.7
1087,11/02/2015,121.18,32152870, $119.87, $121.36, $119.61
1088,10/30/2015,119.5,49305220, $120.99, $121.22, $119.45
1089,10/29/2015,120.53,51106100, $118.7, $120.69, $118.27
1090,10/28/2015,119.27,85436210, $116.93, $119.3, $116.06
1091,10/27/2015,114.55,67673450, $115.4, $116.54, $113.99
1092,10/26/2015,115.28,66139770, $118.08, $118.13, $114.92
1093,10/23/2015,119.08,59251740, $116.7, $119.228, $116.33
1094,10/22/2015,115.5,41430660, $114.33, $115.5, $114.1
1095,10/21/2015,113.76,42276880, $114, $115.58, $113.7
1096,10/20/2015,113.77,48929200, $111.34, $114.17, $110.82
1097,10/19/2015,111.73,29723750, $110.8, $111.75, $110.11
1098,10/16/2015,111.04,38794930, $111.78, $112, $110.53
1099,10/15/2015,111.86,37622200, $110.93, $112.1, $110.49
1100,10/14/2015,110.21,44434220, $111.29, $111.52, $109.56
1101,10/13/2015,111.79,32970790, $110.82, $112.45, $110.68
1102,10/12/2015,111.6,30386830, $112.73, $112.75, $111.44
1103,10/09/2015,112.12,52720620, $110, $112.28, $109.49
1104,10/08/2015,109.5,61747260, $110.19, $110.19, $108.21
1105,10/07/2015,110.78,46717770, $111.74, $111.77, $109.41
1106,10/06/2015,111.31,48702200, $110.63, $111.74, $109.765
1107,10/05/2015,110.78,52033100, $109.88, $111.3698, $109.07
1108,10/02/2015,110.38,57774940, $108.01, $111.0136, $107.55
1109,10/01/2015,109.58,63849470, $109.07, $109.62, $107.31
1110,09/30/2015,110.3,66300930, $110.17, $111.54, $108.73
1111,09/29/2015,109.06,73230280, $112.83, $113.51, $107.86
1112,09/28/2015,112.44,51861990, $113.85, $114.57, $112.44
1113,09/25/2015,114.71,56005550, $116.44, $116.69, $114.02
1114,09/24/2015,115.0,50061580, $113.25, $115.5, $112.37
1115,09/23/2015,114.32,35678360, $113.63, $114.72, $113.3
1116,09/22/2015,113.4,50278030, $113.38, $114.18, $112.5201
1117,09/21/2015,115.21,46594220, $113.67, $115.37, $113.66
1118,09/18/2015,113.45,73991000, $112.21, $114.3, $111.87
1119,09/17/2015,113.92,63712340, $115.66, $116.49, $113.715
1120,09/16/2015,116.41,37080720, $116.25, $116.54, $115.44
1121,09/15/2015,116.28,43218350, $115.93, $116.53, $114.42
1122,09/14/2015,115.31,58279570, $116.58, $116.89, $114.86
1123,09/11/2015,114.21,49793750, $111.79, $114.21, $111.76
1124,09/10/2015,112.57,62800770, $110.27, $113.2825, $109.9
1125,09/09/2015,110.15,84757780, $113.76, $114.02, $109.77
1126,09/08/2015,112.31,54507300, $111.65, $112.56, $110.32
1127,09/04/2015,109.27,49904460, $108.97, $110.45, $108.51
1128,09/03/2015,110.37,53142590, $112.49, $112.78, $110.04
1129,09/02/2015,112.34,61681250, $110.23, $112.34, $109.131
1130,09/01/2015,107.72,76562170, $110.15, $111.88, $107.36
1131,08/31/2015,112.76,56111590, $112.03, $114.53, $112
1132,08/28/2015,113.29,53075960, $112.17, $113.31, $111.54
1133,08/27/2015,112.92,83825220, $112.23, $113.24, $110.02
1134,08/26/2015,109.69,96531890, $107.085, $109.89, $105.05
1135,08/25/2015,103.74,102731700, $111.11, $111.11, $103.5
1136,08/24/2015,103.12,161882500, $94.87, $108.8, $92
1137,08/21/2015,105.76,127246600, $110.43, $111.9, $105.645
1138,08/20/2015,112.65,68176940, $114.08, $114.35, $111.63
1139,08/19/2015,115.01,48079330, $116.1, $116.52, $114.68
1140,08/18/2015,116.5,34525630, $116.43, $117.44, $116.01
1141,08/17/2015,117.16,40827260, $116.04, $117.65, $115.5
1142,08/14/2015,115.96,42876370, $114.32, $116.31, $114.01
1143,08/13/2015,115.15,48407640, $116.04, $116.4, $114.54
1144,08/12/2015,115.24,101593400, $112.53, $115.42, $109.63
1145,08/11/2015,113.49,96820670, $117.81, $118.18, $113.33
1146,08/10/2015,119.72,54851010, $116.53, $119.99, $116.53
1147,08/07/2015,115.52,38610120, $114.58, $116.25, $114.5
1148,08/06/2015,115.13,52828890, $115.97, $116.5, $114.115
1149,08/05/2015,115.4,99202400, $112.95, $117.44, $112.1
1150,08/04/2015,114.64,123601900, $117.42, $117.7, $113.25
1151,08/03/2015,118.44,69639900, $121.5, $122.57, $117.52
1152,07/31/2015,121.3,42832890, $122.6, $122.6425, $120.91
1153,07/30/2015,122.37,33400950, $122.32, $122.5699, $121.71
1154,07/29/2015,122.99,36912040, $123.15, $123.5, $122.27
1155,07/28/2015,123.38,33570380, $123.38, $123.91, $122.55
1156,07/27/2015,122.77,44371580, $123.09, $123.61, $122.12
1157,07/24/2015,124.5,42090320, $125.32, $125.74, $123.9
1158,07/23/2015,125.16,50832950, $126.2, $127.09, $125.06
1159,07/22/2015,125.22,115288400, $121.99, $125.5, $121.99
1160,07/21/2015,130.75,73006780, $132.85, $132.92, $130.32
1161,07/20/2015,132.07,55204920, $130.97, $132.97, $130.7
1162,07/17/2015,129.62,45970470, $129.08, $129.62, $128.31
1163,07/16/2015,128.51,35987630, $127.74, $128.57, $127.35
1164,07/15/2015,126.82,33559770, $125.72, $127.15, $125.58
1165,07/14/2015,125.61,31695870, $126.04, $126.37, $125.04
1166,07/13/2015,125.66,41365600, $125.03, $125.755, $124.32
1167,07/10/2015,123.28,61292800, $121.94, $123.85, $121.21
1168,07/09/2015,120.07,78291510, $123.85, $124.06, $119.22
1169,07/08/2015,122.57,60609830, $124.48, $124.64, $122.54
1170,07/07/2015,125.69,46737090, $125.89, $126.15, $123.77
1171,07/06/2015,126.0,27972950, $124.94, $126.23, $124.85
1172,07/02/2015,126.44,27171180, $126.43, $126.69, $125.77
1173,07/01/2015,126.6,30206890, $126.9, $126.94, $125.99
1174,06/30/2015,125.425,44326050, $125.57, $126.12, $124.86
1175,06/29/2015,124.53,49043410, $125.46, $126.47, $124.48
1176,06/26/2015,126.75,43986290, $127.67, $127.99, $126.51
1177,06/25/2015,127.5,31872390, $128.86, $129.2, $127.5
1178,06/24/2015,128.11,55077520, $127.21, $129.8, $127.12
1179,06/23/2015,127.03,30192140, $127.48, $127.61, $126.8792
1180,06/22/2015,127.61,33976180, $127.49, $128.06, $127.08
1181,06/19/2015,126.6,54361530, $127.71, $127.82, $126.4
1182,06/18/2015,127.88,35363990, $127.23, $128.31, $127.22
1183,06/17/2015,127.3,32858900, $127.72, $127.88, $126.74
1184,06/16/2015,127.6,31443650, $127.03, $127.85, $126.37
1185,06/15/2015,126.92,43896960, $126.1, $127.24, $125.71
1186,06/12/2015,127.17,36826260, $128.185, $128.33, $127.11
1187,06/11/2015,128.59,35344520, $129.18, $130.18, $128.475
1188,06/10/2015,128.88,39029190, $127.92, $129.34, $127.85
1189,06/09/2015,127.42,56002840, $126.7, $128.08, $125.62
1190,06/08/2015,127.8,52609900, $128.9, $129.21, $126.83
1191,06/05/2015,128.65,35577760, $129.5, $129.69, $128.36
1192,06/04/2015,129.36,38335980, $129.58, $130.58, $128.91
1193,06/03/2015,130.12,30939810, $130.66, $130.94, $129.9
1194,06/02/2015,129.96,33595980, $129.86, $130.655, $129.32
1195,06/01/2015,130.535,32016020, $131.2, $131.39, $130.05
1196,05/29/2015,130.28,50474170, $131.23, $131.45, $129.9
1197,05/28/2015,131.78,30678840, $131.86, $131.95, $131.1
1198,05/27/2015,132.045,45771120, $130.34, $132.26, $130.05
1199,05/26/2015,129.62,70544670, $132.6, $132.91, $129.12
1200,05/22/2015,132.54,45469340, $131.6, $132.97, $131.4
1201,05/21/2015,131.39,39589780, $130.07, $131.63, $129.83
1202,05/20/2015,130.06,36261170, $130, $130.98, $129.34
1203,05/19/2015,130.07,44395440, $130.69, $130.88, $129.64
1204,05/18/2015,130.19,50723240, $128.38, $130.72, $128.36
1205,05/15/2015,128.77,38128470, $129.07, $129.49, $128.21
1206,05/14/2015,128.95,45123920, $127.41, $128.95, $127.16
1207,05/13/2015,126.01,34611600, $126.15, $127.19, $125.87
1208,05/12/2015,125.865,48073450, $125.6, $126.88, $124.82
1209,05/11/2015,126.32,41920740, $127.39, $127.56, $125.625
1210,05/08/2015,127.62,55473820, $126.68, $127.62, $126.11
1211,05/07/2015,125.26,42653920, $124.77, $126.08, $124.02
1212,05/06/2015,125.01,72037370, $126.56, $126.75, $123.36
1213,05/05/2015,125.8,49127770, $128.15, $128.4498, $125.78
1214,05/04/2015,128.7,50905020, $129.5, $130.57, $128.26
1215,05/01/2015,128.95,57349000, $126.1, $130.13, $125.3
1216,04/30/2015,125.15,82924980, $127.5, $127.88, $124.58
1217,04/29/2015,128.64,63063240, $130.16, $131.59, $128.3
1218,04/28/2015,130.56,118693700, $134.455, $134.54, $129.57
1219,04/27/2015,132.65,95084260, $132.31, $133.13, $131.15
1220,04/24/2015,130.28,44209710, $130.49, $130.63, $129.23
1221,04/23/2015,129.67,45596690, $128.3, $130.42, $128.14
1222,04/22/2015,128.62,37575420, $126.99, $128.87, $126.32
1223,04/21/2015,126.91,32341380, $128.1, $128.2, $126.67
1224,04/20/2015,127.6,46975110, $125.57, $128.12, $125.17
1225,04/17/2015,124.75,51481310, $125.55, $126.14, $124.46
1226,04/16/2015,126.17,28020240, $126.28, $127.1, $126.11
1227,04/15/2015,126.78,28922420, $126.41, $127.13, $126.01
1228,04/14/2015,126.3,25418280, $127, $127.29, $125.91
1229,04/13/2015,126.85,36248620, $128.37, $128.57, $126.61
1230,04/10/2015,127.1,40125760, $125.95, $127.21, $125.26
1231,04/09/2015,126.56,32244360, $125.85, $126.58, $124.66
1232,04/08/2015,125.6,37272090, $125.85, $126.4, $124.97
1233,04/07/2015,126.01,34894810, $127.64, $128.1218, $125.98
1234,04/06/2015,127.35,36917490, $124.47, $127.51, $124.33
1235,04/02/2015,125.32,32171410, $125.03, $125.56, $124.19
1236,04/01/2015,124.25,40463140, $124.82, $125.12, $123.1
1237,03/31/2015,124.43,42019420, $126.09, $126.49, $124.355
1238,03/30/2015,126.37,46974980, $124.05, $126.4, $124
1239,03/27/2015,123.25,39471720, $124.57, $124.7, $122.91
1240,03/26/2015,124.24,47409610, $122.76, $124.88, $122.6
1241,03/25/2015,123.38,51505600, $126.54, $126.82, $123.38
1242,03/24/2015,126.69,32747200, $127.23, $128.04, $126.56
1243,03/23/2015,127.21,37597600, $127.12, $127.85, $126.52
1244,03/20/2015,125.9,68516180, $128.25, $128.4, $125.16
1245,03/19/2015,127.495,45674520, $128.75, $129.2451, $127.4
1246,03/18/2015,128.47,65118170, $127, $129.16, $126.37
1247,03/17/2015,127.04,50891230, $125.9, $127.32, $125.65
1248,03/16/2015,124.95,35816300, $123.88, $124.95, $122.87
1249,03/13/2015,123.59,51744670, $124.4, $125.3951, $122.58
1250,03/12/2015,124.45,48233270, $122.31, $124.9, $121.63
1251,03/11/2015,122.24,68812690, $124.75, $124.77, $122.11
1252,03/10/2015,124.51,68720360, $126.41, $127.22, $123.8
1253,03/09/2015,127.14,88410240, $127.96, $129.57, $125.06
1254,03/06/2015,126.6,72699680, $128.4, $129.37, $126.26
1255,03/05/2015,126.41,56391280, $128.58, $128.75, $125.76
1256,03/04/2015,128.54,31588480, $129.1, $129.56, $128.32
1257,03/03/2015,129.36,37749900, $128.96, $129.52, $128.09
1258,03/02/2015,129.09,48042680, $129.25, $130.28, $128.3
1259,02/27/2015,128.46,61931350, $130, $130.57, $128.24
1260,02/26/2015,130.415,91171830, $128.785, $130.87, $126.61
1261,02/25/2015,128.79,74555120, $131.56, $131.6, $128.15
1262,02/24/2015,132.17,69109410, $132.94, $133.6, $131.17
1263,02/23/2015,133.0,73089250, $130.02, $133, $129.66
1264,02/20/2015,129.495,48878410, $128.62, $129.5, $128.05
1265,02/19/2015,128.45,37295460, $128.48, $129.03, $128.33
1266,02/18/2015,128.715,44695980, $127.625, $128.78, $127.45
1267,02/17/2015,127.83,63014110, $127.49, $128.88, $126.92
1268,02/13/2015,127.08,53955650, $127.28, $127.28, $125.65
1269,02/12/2015,126.46,74374630, $126.06, $127.48, $125.57
1270,02/11/2015,124.88,73278020, $122.77, $124.92, $122.5
1271,02/10/2015,122.02,61845390, $120.17, $122.15, $120.16
1272,02/09/2015,119.72,37900780, $118.55, $119.84, $118.43
1273,02/06/2015,118.93,43633660, $120.02, $120.25, $118.45
1274,02/05/2015,119.94,42197110, $120.02, $120.23, $119.25
1275,02/04/2015,119.56,69975180, $118.5, $120.51, $118.309
1276,02/03/2015,118.65,51842080, $118.5, $119.09, $117.61
1277,02/02/2015,118.63,62542440, $118.05, $119.17, $116.08
1278,01/30/2015,117.16,83646800, $118.4, $120, $116.85
1279,01/29/2015,118.9,84132130, $116.32, $119.19, $115.56
1280,01/28/2015,115.31,146184300, $117.625, $118.12, $115.31
1281,01/27/2015,109.14,92326640, $112.42, $112.48, $109.03
1282,01/26/2015,113.1,55457420, $113.74, $114.3626, $112.8
1283,01/23/2015,112.98,46420020, $112.3, $113.75, $111.53
1284,01/22/2015,112.4,53717440, $110.26, $112.47, $109.72
1285,01/21/2015,109.55,48482860, $108.95, $111.06, $108.27
1286,01/20/2015,108.72,49742320, $107.84, $108.9667, $106.5
1287,01/16/2015,105.99,78453330, $107.03, $107.58, $105.2
1288,01/15/2015,106.82,59808470, $110, $110.06, $106.66
1289,01/14/2015,109.8,48728190, $109.04, $110.49, $108.5
1290,01/13/2015,110.22,66969980, $111.43, $112.8, $108.91
1291,01/12/2015,109.25,49571170, $112.6, $112.63, $108.8
1292,01/09/2015,112.01,53645730, $112.67, $113.25, $110.21
1293,01/08/2015,111.89,59168760, $109.23, $112.15, $108.7
1294,01/07/2015,107.75,39983350, $107.2, $108.2, $106.695
1295,01/06/2015,106.26,65682250, $106.54, $107.43, $104.63
1296,01/05/2015,106.25,64210880, $108.29, $108.65, $105.41
1297,01/02/2015,109.33,53143770, $111.39, $111.44, $107.35
1298,12/31/2014,110.38,41304780, $112.82, $113.13, $110.21
1299,12/30/2014,112.52,29798660, $113.64, $113.92, $112.11
1300,12/29/2014,113.91,27533430, $113.79, $114.77, $113.7
1301,12/26/2014,113.99,33681200, $112.1, $114.52, $112.01
1302,12/24/2014,112.01,14479610, $112.58, $112.71, $112.01
